timestamp,event_type,event_data
2025-02-18T06:18:20.824303,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BDwVScF4hiSwCrTwSPI"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BDwizWuFZwUf1a6VpXF"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [{""id"": ""item_B2BDwuhOsGy34sPsAQcqt"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""incomplete"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Well, hello there!""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 167, ""input_tokens"": 150, ""output_tokens"": 17, ""input_token_details"": {""text_tokens"": 135, ""audio_tokens"": 15, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 9, ""audio_tokens"": 8}}, ""metadata"": null}}"
2025-02-18T06:18:22.395750,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BDyztibI9uDVRqDq4Q4"", ""audio_end_ms"": 9824, ""item_id"": ""item_B2BDwWdV5czMQLfaIZRFs""}"
2025-02-18T06:18:22.396326,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BDyBzgoXYARqz7VhKvT"", ""previous_item_id"": ""item_B2BDwuhOsGy34sPsAQcqt"", ""item_id"": ""item_B2BDwWdV5czMQLfaIZRFs""}"
2025-02-18T06:18:22.397117,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BDyyrMWw9Kt91RS6CHT"", ""previous_item_id"": ""item_B2BDwuhOsGy34sPsAQcqt"", ""item"": {""id"": ""item_B2BDwWdV5czMQLfaIZRFs"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:18:22.972731,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BDyj1BRsK5BayXBJaPG"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 976, ""reset_seconds"": 2051.988}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 27711, ""reset_seconds"": 18.432}]}"
2025-02-18T06:18:22.978973,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BDy8lW4TxV0kCqCbiQf"", ""previous_item_id"": ""item_B2BDwWdV5czMQLfaIZRFs"", ""item"": {""id"": ""item_B2BDyxRhx1Snuvg2UudC4"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:18:24.768557,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BE0vz4FuRBS8QEampej"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BDyJwHg3Kq2FCwgCdU0"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BDyxRhx1Snuvg2UudC4"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""No worries! I can hear you just fine. So, tell me, what brings you to chat with me today? Have you ever thought about a career with the military?""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 448, ""input_tokens"": 193, ""output_tokens"": 255, ""input_token_details"": {""text_tokens"": 155, ""audio_tokens"": 38, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 53, ""audio_tokens"": 202}}, ""metadata"": null}}"
2025-02-18T06:18:35.180474,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BEByFbIQLIFSsexJuSf"", ""audio_start_ms"": 22592, ""item_id"": ""item_B2BEBynEED0GMYpIO1EV2""}"
2025-02-18T06:18:35.681859,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BEBnPaYkjpOvUqiNk1L"", ""audio_end_ms"": 23104, ""item_id"": ""item_B2BEBynEED0GMYpIO1EV2""}"
2025-02-18T06:18:35.683021,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BEBuS3hGO0G7FnI1Ofd"", ""previous_item_id"": ""item_B2BDyxRhx1Snuvg2UudC4"", ""item_id"": ""item_B2BEBynEED0GMYpIO1EV2""}"
2025-02-18T06:18:35.683420,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BEB5Anx7X8tQiIdvYDt"", ""previous_item_id"": ""item_B2BDyxRhx1Snuvg2UudC4"", ""item"": {""id"": ""item_B2BEBynEED0GMYpIO1EV2"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:18:36.244057,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BECbR0qtaQELJxrSz6M"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 975, ""reset_seconds"": 2125.111}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 34905, ""reset_seconds"": 7.642}]}"
2025-02-18T06:18:36.245830,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BECLhPsz6KxWr8OOwfo"", ""previous_item_id"": ""item_B2BEBynEED0GMYpIO1EV2"", ""item"": {""id"": ""item_B2BEBKYxagU2iweZmxHsy"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:18:40.068812,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BEFTIPbYgjjpw81IDnY"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BEBL9G6CeqYp7eSMgfv"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BEBKYxagU2iweZmxHsy"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""That's fantastic to hear! The military offers so many opportunities. Now, before we dive into that, let me ask you a few questions. They're just routine, but let's make them fun! Have you ever had any run-ins with the law, or are you a squeaky clean citizen?""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 984, ""input_tokens"": 463, ""output_tokens"": 521, ""input_token_details"": {""text_tokens"": 218, ""audio_tokens"": 245, ""cached_tokens"": 320, ""cached_tokens_details"": {""text_tokens"": 192, ""audio_tokens"": 128}}, ""output_token_details"": {""text_tokens"": 86, ""audio_tokens"": 435}}, ""metadata"": null}}"
2025-02-18T06:18:59.230936,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BEZ6M9tR1IsJA3n3Nl5"", ""audio_start_ms"": 46656, ""item_id"": ""item_B2BEZxVHfb3xGzmBQkdvL""}"
2025-02-18T06:18:59.756594,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BEZhSzb7MyQIo4iCa5W"", ""audio_end_ms"": 47168, ""item_id"": ""item_B2BEZxVHfb3xGzmBQkdvL""}"
2025-02-18T06:18:59.757209,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BEZlSDhktxfiVKToJab"", ""previous_item_id"": ""item_B2BEBKYxagU2iweZmxHsy"", ""item_id"": ""item_B2BEZxVHfb3xGzmBQkdvL""}"
2025-02-18T06:18:59.758417,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BEZRNnWMofrC6QA2FPC"", ""previous_item_id"": ""item_B2BEBKYxagU2iweZmxHsy"", ""item"": {""id"": ""item_B2BEZxVHfb3xGzmBQkdvL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:19:00.289192,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BEa4NIR1e0EAa6ORgHA"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 974, ""reset_seconds"": 2187.434}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 34374, ""reset_seconds"": 8.439}]}"
2025-02-18T06:19:00.290269,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BEanGaGTPKXv9xtUiN4"", ""previous_item_id"": ""item_B2BEZxVHfb3xGzmBQkdvL"", ""item"": {""id"": ""item_B2BEZu53TXE38ExMuPRm2"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:19:02.620221,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BEcoR7WiRt6fjKXlgc2"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BEZrTJPaqSnytWq50KC"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BEZu53TXE38ExMuPRm2"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Great to hear! Staying on the right side of the law makes everything smoother. Now, how about your health? Any physical or mental challenges I should know about, or are you feeling fit as a fiddle?""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 1327, ""input_tokens"": 999, ""output_tokens"": 328, ""input_token_details"": {""text_tokens"": 314, ""audio_tokens"": 685, ""cached_tokens"": 896, ""cached_tokens_details"": {""text_tokens"": 256, ""audio_tokens"": 640}}, ""output_token_details"": {""text_tokens"": 62, ""audio_tokens"": 266}}, ""metadata"": null}}"
2025-02-18T06:19:14.951863,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BEouEsL9blUAbhrnq3I"", ""audio_start_ms"": 62368, ""item_id"": ""item_B2BEoZLfteyEEgI3MIKd3""}"
2025-02-18T06:19:17.898464,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BErg9zxCFBSnbiVRwpX"", ""audio_end_ms"": 65312, ""item_id"": ""item_B2BEoZLfteyEEgI3MIKd3""}"
2025-02-18T06:19:17.899354,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BErQShwRBMRXrN006kj"", ""previous_item_id"": ""item_B2BEZu53TXE38ExMuPRm2"", ""item_id"": ""item_B2BEoZLfteyEEgI3MIKd3""}"
2025-02-18T06:19:17.900400,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BErpyJldv7yW0B3yVPR"", ""previous_item_id"": ""item_B2BEZu53TXE38ExMuPRm2"", ""item"": {""id"": ""item_B2BEoZLfteyEEgI3MIKd3"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:19:18.520066,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BEsfTYPLNLBPFTPXyjg"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 973, ""reset_seconds"": 2255.684}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 34036, ""reset_seconds"": 8.946}]}"
2025-02-18T06:19:18.523192,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BEs4WbYHQc2GCrVi74m"", ""previous_item_id"": ""item_B2BEoZLfteyEEgI3MIKd3"", ""item"": {""id"": ""item_B2BErNSRBtIZAsNMnNczN"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:19:21.741933,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BEvpJyugk4vOB3XAOAQ"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BErcPqGBDrNRXHqJMY8"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BErNSRBtIZAsNMnNczN"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Oh my, that does sound a bit unsettling. But no worries, we all have our quirks. It\u2019s good to be open about these things, especially when considering a path like the military. Speaking of which, any habits like smoking or using substances that might be a hurdle?""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 1814, ""input_tokens"": 1363, ""output_tokens"": 451, ""input_token_details"": {""text_tokens"": 386, ""audio_tokens"": 977, ""cached_tokens"": 1216, ""cached_tokens_details"": {""text_tokens"": 384, ""audio_tokens"": 832}}, ""output_token_details"": {""text_tokens"": 83, ""audio_tokens"": 368}}, ""metadata"": null}}"
2025-02-18T06:19:31.031101,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BF4YkErXmL9nIBf45na"", ""audio_start_ms"": 78464, ""item_id"": ""item_B2BF406RoJ7mBLnwPsiyr""}"
2025-02-18T06:19:32.032397,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BF5VPd46sUQ5KEefzf2"", ""audio_end_ms"": 79456, ""item_id"": ""item_B2BF406RoJ7mBLnwPsiyr""}"
2025-02-18T06:19:32.033696,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BF55B1TpFf1mLcEqiHx"", ""previous_item_id"": ""item_B2BErNSRBtIZAsNMnNczN"", ""item_id"": ""item_B2BF406RoJ7mBLnwPsiyr""}"
2025-02-18T06:19:32.034103,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BF5BSldvn5v2NGfWGYf"", ""previous_item_id"": ""item_B2BErNSRBtIZAsNMnNczN"", ""item"": {""id"": ""item_B2BF406RoJ7mBLnwPsiyr"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:19:32.616716,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BF6iVGngDjqEODfJQtv"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 973, ""reset_seconds"": 2327.948}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 33575, ""reset_seconds"": 9.637}]}"
2025-02-18T06:19:32.618042,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BF6V0hr6CNJ2Nf64feq"", ""previous_item_id"": ""item_B2BF406RoJ7mBLnwPsiyr"", ""item"": {""id"": ""item_B2BF5EVzf1hXYXymzGlmJ"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:19:36.334352,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BFA2xmC0mbQxLcCnNvU"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BF5CeO8c5Prdo3Scur2"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BF5EVzf1hXYXymzGlmJ"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""That's wonderful to hear! Healthy habits are key, especially in a demanding environment like the military. You're sounding like a great candidate so far. If you're interested, I\u2019d love to connect you with a recruiter who can tell you more about the exciting opportunities ahead. What do you think?""}]}], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 2350, ""input_tokens"": 1833, ""output_tokens"": 517, ""input_token_details"": {""text_tokens"": 479, ""audio_tokens"": 1354, ""cached_tokens"": 1728, ""cached_tokens_details"": {""text_tokens"": 448, ""audio_tokens"": 1280}}, ""output_token_details"": {""text_tokens"": 86, ""audio_tokens"": 431}}, ""metadata"": null}}"
2025-02-18T06:19:40.764173,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BFENfpGu5KKWPVNiR2B"", ""audio_start_ms"": 88192, ""item_id"": ""item_B2BFEzcy5c6KzNy1SCgir""}"
2025-02-18T06:19:42.080663,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BFGYzJFoZjp7wso7aky"", ""audio_end_ms"": 89504, ""item_id"": ""item_B2BFEzcy5c6KzNy1SCgir""}"
2025-02-18T06:19:42.080846,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BFGvcuyDIWynlNDhA0E"", ""previous_item_id"": ""item_B2BF5EVzf1hXYXymzGlmJ"", ""item_id"": ""item_B2BFEzcy5c6KzNy1SCgir""}"
2025-02-18T06:19:42.081624,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BFGOPH213vOyIu6iyAJ"", ""previous_item_id"": ""item_B2BF5EVzf1hXYXymzGlmJ"", ""item"": {""id"": ""item_B2BFEzcy5c6KzNy1SCgir"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:19:42.551240,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BFGscWOxUohKrKfpdxv"", ""audio_start_ms"": 89984, ""item_id"": ""item_B2BFGHQNQEk4UOSQ34DSh""}"
2025-02-18T06:19:42.564623,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BFGV2ZTBqJPuyBxlkuk"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BFGLE1XWu7BUzL9cInm"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""input_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""metadata"": null}}"
